CTE, steer_value
0.1634,-0.0930447
0.162,-0.0880578
0.1595,-0.0848983
0.1514,-0.0693969
0.1458,-0.0747821
0.1393,-0.0714231
0.1141,-0.0198493
0.0809,0.00611337
0.0684,-0.0439973
0.0425,-0.0056597
0.0289,-0.0343551
0.015,-0.0311786
0.0006,-0.0274049
-0.0296,0.017767
-0.0452,-0.0163621
-0.0609,-0.0133509
-0.0769,-0.00977696
-0.1094,0.0375906
-0.1259,0.000110761
-0.1423,0.00276657
-0.175,0.0496862
-0.1914,0.0114536
-0.2074,0.0133042
-0.2233,0.0159002
-0.2546,0.0603301
-0.2699,0.0226897
-0.2847,0.0241047
-0.2992,0.0259772
-0.3271,0.0647886
-0.3405,0.0306283
-0.3532,0.0311952
-0.3655,0.032454
-0.3886,0.0638841
-0.3993,0.0345753
-0.4087,0.0330705
-0.4141,0.0240523
-0.4335,0.0629324
-0.4162,-0.0326114
-0.4016,-0.0282042
-0.3884,-0.0268399
-0.3605,-0.0687012
-0.3451,-0.0397077
-0.3298,-0.0420119
-0.3145,-0.0445738
-0.2839,-0.0884469
-0.2687,-0.0521218
-0.254,-0.0533371
-0.2249,-0.094696
-0.2108,-0.0592087
-0.1971,-0.0605213
-0.1838,-0.0617686
-0.1581,-0.0975072
-0.1459,-0.065498
-0.1343,-0.0659606
-0.1232,-0.0665923
-0.1125,-0.0674103
-0.0927,-0.0938095
-0.0669,-0.113436
-0.0473,-0.101184
-0.0425,-0.0646364
-0.0385,-0.063301
-0.0352,-0.0620971
-0.0306,-0.0661715
-0.0293,-0.0580558
-0.0287,-0.0563832
-0.0286,-0.0551285
-0.0304,-0.0500068
-0.0322,-0.0496819
-0.0345,-0.0480067
-0.0374,-0.0459732
-0.0448,-0.033305
-0.0493,-0.039826
-0.0542,-0.0379431
-0.0596,-0.0357187
-0.0654,-0.0336751
-0.0782,-0.0137413
-0.0852,-0.0271367
-0.0924,-0.0253447
-0.0999,-0.0232454
-0.1159,0.00104671
-0.1242,-0.0169062
-0.1326,-0.0151439
-0.1413,-0.0128213
-0.15,-0.0112533
-0.1679,0.0151553
-0.177,-0.00541778
-0.186,-0.00403775
-0.1951,-0.00213219
-0.2041,-0.00074603
-0.2221,0.0251933
-0.231,0.00384615
-0.2397,0.00493953
-0.2482,0.00600092
-0.2648,0.0294381
-0.2729,0.00948054
-0.2807,0.0101783
-0.2882,0.0108264
-0.3024,0.0303227
-0.3092,0.0129282
-0.3155,0.0128712
-0.3215,0.0132689
-0.3327,0.0284647
-0.3377,0.013796
-0.3423,0.0137041
-0.3466,0.0138138
-0.3505,0.0136025
-0.3572,0.0219619
-0.36,0.0127245
-0.3623,0.0119857
-0.3643,0.0117003
-0.3658,0.0108231
-0.3678,0.0125589
-0.3682,0.00871324
-0.3682,0.00782783
-0.361,-0.0114857
-0.3725,0.0378634
-0.4422,0.197124
-0.5955,0.435151
-0.761,0.495076
-0.662,-0.189828
-0.4777,-0.43719
-0.3944,-0.196559
-0.3184,-0.191274
0.2503,-1
0.1458,0.183398
0.1189,-0.00789052
0.1183,-0.0742334
0.1398,-0.133833
0.2091,-0.266684
0.2464,-0.192473
0.2823,-0.195294
0.3169,-0.198153
0.3813,-0.284759
0.411,-0.20246
0.4383,-0.201309
0.4637,-0.201099
0.4872,-0.200564
0.5283,-0.252351
0.5458,-0.195998
0.5608,-0.192491
0.5737,-0.189632
0.5845,-0.186411
0.5998,-0.200645
0.6042,-0.174094
0.6063,-0.168858
0.6064,-0.164031
0.6044,-0.158584
0.5944,-0.136841
0.5863,-0.140424
0.5764,-0.134348
0.5646,-0.127683
0.5356,-0.079377
0.5184,-0.106348
0.4999,-0.100008
0.458,-0.0337706
0.4348,-0.0770892
0.4106,-0.0704826
0.3852,-0.0631532
0.3308,0.0194472
0.3019,-0.0400023
0.2726,-0.0339746
0.2425,-0.0267872
0.2116,-0.0194499
0.1478,0.0746994
0.1151,0.00183579
0.0825,0.00724081
0.0166,0.102811
-0.0502,0.11675
-0.1152,0.12358
-0.1465,0.0439958
-0.1769,0.047085
-0.2068,0.051107
-0.2653,0.133614
-0.2937,0.062664
-0.3209,0.0644863
-0.3473,0.0671879
-0.3979,0.137252
-0.422,0.0746855
-0.4446,0.0749899
-0.4663,0.0766597
-0.5066,0.130824
-0.5252,0.0794535
-0.5423,0.0788317
-0.5731,0.11899
-0.5868,0.0784
-0.599,0.0769429
-0.6198,0.102495
-0.6283,0.0731326
-0.6355,0.0713208
-0.6414,0.0692843
-0.6496,0.0767417
-0.6519,0.0624659
-0.6529,0.0595787
-0.6527,0.0567347
-0.649,0.0474715
-0.6454,0.0473145
-0.6408,0.0442041
-0.6284,0.0225592
-0.6206,0.0330239
-0.612,0.0297111
-0.6025,0.0259857
-0.5808,-0.00840726
-0.5687,0.0139149
-0.5561,0.0106432
-0.5427,0.00646983
-0.5139,-0.037264
-0.4986,-0.00567611
-0.483,-0.00899082
-0.4504,-0.0574489
-0.4334,-0.020877
-0.4165,-0.0234309
-0.3992,-0.027323
-0.364,-0.0785362
-0.3461,-0.0378583
-0.3284,-0.0403291
-0.3107,-0.0433109
-0.2753,-0.094084
-0.2577,-0.0521212
-0.2238,-0.0991151
-0.1752,-0.144649
-0.1598,-0.0634509
-0.1454,-0.063388
-0.1181,-0.100682
-0.1051,-0.0668058
-0.0929,-0.0668821
-0.07,-0.0978697
-0.0594,-0.0686407
-0.0496,-0.068313
-0.0404,-0.0683888
-0.0239,-0.0896909
-0.0165,-0.0679983
-0.01,-0.066856
-0.0041,-0.0663686
0.0057,-0.0779272
0.0097,-0.0639831
0.0129,-0.0625255
0.0154,-0.0611992
0.0186,-0.0635311
0.0192,-0.0570772
0.0192,-0.0555687
0.0185,-0.0536854
0.0155,-0.0473599
0.0131,-0.0484608
0.0102,-0.046696
0.0067,-0.0445729
-0.0018,-0.0304649
-0.0068,-0.0384281
-0.0122,-0.0364722
-0.018,-0.0344446
-0.0309,-0.0142568
-0.038,-0.0276507
-0.0453,-0.0258573
-0.0607,-0.0026985
-0.0689,-0.0194251
-0.0772,-0.017699
-0.0857,-0.0156826
-0.1032,0.0101294
-0.1122,-0.00972558
-0.1211,-0.00838495
-0.1302,-0.00624885
-0.1484,0.0199529
-0.1575,-0.00138422
-0.1665,-1.07846e-05
-0.1843,0.0253759
-0.1931,0.00425096
-0.2017,0.00531405
-0.2101,0.0063451
-0.2263,0.028942
-0.2342,0.00944146
-0.2417,0.00982124
-0.256,0.0295718
-0.2756,0.0464658
-0.2814,0.0127275
-0.2867,0.0124863
-0.2961,0.0245784
-0.3003,0.0122825
-0.3041,0.0120381
-0.3105,0.0198243
-0.3132,0.0110587
-0.3154,0.0102866
-0.3187,0.0137474
-0.3198,0.0084925
-0.3205,0.00771303
-0.3207,0.00659392
-0.3203,0.00511754
-0.3195,0.00407613
-0.3184,0.00323453
-0.315,-0.00305934
-0.3129,-3.72079e-05
-0.3104,-0.00137818
-0.3046,-0.0106191
-0.3012,-0.00505017
-0.2976,-0.00608231
-0.2897,-0.0182195
-0.2854,-0.0097829
-0.2809,-0.0109776
-0.2713,-0.0254376
-0.2662,-0.0148745
-0.2559,-0.0297142
-0.2505,-0.0181987
-0.2451,-0.0190575
-0.2341,-0.0350367
-0.2285,-0.022301
-0.2229,-0.0232022
-0.2173,-0.0241054
-0.2061,-0.0401289
-0.2004,-0.0271677
-0.1949,-0.0275559
-0.184,-0.0430296
-0.1786,-0.0300234
-0.1684,-0.0438653
-0.1634,-0.0315521
-0.1587,-0.0315605
-0.1541,-0.0320581
-0.1453,-0.0441487
-0.1411,-0.0332184
-0.1371,-0.0333646
-0.1297,-0.0431963
-0.1263,-0.0336465
-0.1201,-0.0417572
-0.1148,-0.0403701
-0.1105,-0.0385577
-0.1072,-0.0365719
-0.106,-0.0314428
-0.105,-0.0310767
-0.1036,-0.0322958
-0.1032,-0.0298056
-0.1031,-0.0290307
-0.1034,-0.0279334
-0.1039,-0.027306
-0.1054,-0.0244838
-0.1064,-0.0255359
-0.1089,-0.0212755
-0.1105,-0.0232316
-0.1125,-0.0218347
-0.1256,0.00851991
-0.1419,0.0194906
-0.2017,0.139826
-0.2457,0.107687
-0.2982,0.138407
-0.4279,0.356101
-0.5046,0.235823
0.6798,-1
0.7786,-0.431598
0.4829,0.615921
-0.106,1
-0.0289,-0.236095
0.02,-0.173425
0.0429,-0.111783
0.0649,-0.113369
0.108,-0.1742
0.1288,-0.121564
0.1674,-0.173297
0.1855,-0.124754
0.2181,-0.167126
0.2328,-0.124571
0.2586,-0.157185
0.2698,-0.122365
0.2796,-0.120634
0.296,-0.140259
0.3025,-0.116497
0.3115,-0.124485
0.3142,-0.109155
0.3157,-0.106493
0.3146,-0.0998426
0.3124,-0.0967872
0.3044,-0.08085
0.292,-0.0676762
0.2752,-0.0537294
0.2655,-0.0700551
0.2548,-0.0657502
0.2309,-0.0283302
0.2176,-0.0528493
0.1893,-0.0101028
0.1741,-0.0405883
0.1426,0.00601451
0.1261,-0.0290256
0.0924,0.0202505
0.0751,-0.0181678
0.0578,-0.0151703
0.0223,0.0369684
0.0042,-0.0038114
-0.0314,0.0465954
-0.0492,0.00477134
-0.0666,0.00681843
-0.1013,0.0565869
-0.1185,0.0154392
-0.153,0.0651902
-0.1702,0.024565
-0.187,0.0265482
-0.2187,0.0697732
-0.2339,0.0308407
-0.2615,0.0670526
-0.2742,0.0317378
-0.286,0.03162
-0.308,0.061316
-0.3182,0.0334076
-0.336,0.0558156
-0.3438,0.0320422
-0.3572,0.04864
-0.3629,0.0303144
-0.3719,0.0403424
-0.3754,0.0271923
-0.3781,0.0257711
-0.3816,0.0285306
-0.3824,0.021982
-0.3797,0.0128021
-0.3776,0.0140787
-0.379,0.0232886
-0.3342,-0.101066
-0.3091,-0.0555968
-0.2797,-0.071487
-0.2188,-0.161571
-0.1886,-0.089257
-0.1035,-0.242686
-0.0248,-0.240243
-0.001,-0.105771
0.0408,-0.158524
0.0597,-0.104018
0.0932,-0.146757
0.1081,-0.102427
0.1216,-0.101288
0.1452,-0.130955
0.1552,-0.0984119
0.1712,-0.11641
0.1774,-0.0928065
0.1858,-0.0998894
0.1882,-0.0852216
0.1894,-0.082465
0.1885,-0.0770693
0.1864,-0.0737361
0.1792,-0.0596636
0.1741,-0.0641356
0.1681,-0.0608735
0.1535,-0.0366642
0.1449,-0.0503634
0.1357,-0.0472899
0.115,-0.0146812
0.1036,-0.0362106
0.0796,-0.000236931
0.0668,-0.0263072
0.0537,-0.0232832
0.0264,0.0173239
0.0122,-0.0132812
-0.014,0.0215928
-0.0204,-0.0272791
-0.0223,-0.0383027
-0.0061,-0.0868284
0.0088,-0.0861475
0.0391,-0.13033
0.0532,-0.0919021
0.0663,-0.0916841
0.0902,-0.123153
0.101,-0.091993
0.1194,-0.114432
0.1272,-0.0890707
0.1339,-0.087507
0.1448,-0.100062
0.1489,-0.0836574
0.1542,-0.0876639
0.1554,-0.0775733
0.1551,-0.0737859
0.1536,-0.0705463
0.1513,-0.0681764
0.1442,-0.0548669
0.1394,-0.0598845
0.1277,-0.0404647
0.1208,-0.0514222
0.1053,-0.0270397
0.0966,-0.0427251
0.0875,-0.0401576
0.0676,-0.00943994
0.0568,-0.0305531
0.0458,-0.0281452
0.0226,0.0066982
0.0105,-0.0192226
-0.0142,0.0169049
-0.0268,-0.0114411
-0.0393,-0.00950032
-0.0649,0.0280638
-0.0778,-0.00172764
-0.0905,1.2863e-05
-0.116,0.0368193
-0.1287,0.00675774
-0.1411,0.00821055
-0.1652,0.042012
-0.1906,0.0497887
-0.158,-0.102293
-0.105,-0.163011
-0.0769,-0.105013
-0.0499,-0.106927
0.0022,-0.179392
0.0271,-0.115064
0.0507,-0.115914
0.0953,-0.17675
0.1162,-0.120591
0.1356,-0.120233
0.1713,-0.167675
0.1874,-0.121056
0.2153,-0.15579
0.2272,-0.117542
0.2376,-0.115648
0.2547,-0.135634
0.2613,-0.110361
0.2665,-0.107823
0.2716,-0.108552
0.3391,-0.277999
0.398,-0.266691
0.5226,-0.45449
0.5811,-0.297987
0.6354,-0.297067
0.7348,-0.428528
0.8218,-0.412669
0.8593,-0.294512
0.9215,-0.368039
0.9469,-0.27987
0.9681,-0.273289
1.0001,-0.306479
1.0109,-0.255174
1.0178,-0.246874
1.0216,-0.240055
1.0184,-0.222167
1.0021,-0.186586
0.9892,-0.193256
0.9734,-0.183507
0.933,-0.114662
0.9085,-0.150844
0.8529,-0.0629086
0.8215,-0.118815
0.7884,-0.109017
0.72,-0.00819919
0.6996,-0.126078
0.7248,-0.245858
0.7582,-0.272645
0.7889,-0.271448
0.8413,-0.335664
0.8629,-0.261953
0.8953,-0.295177
0.9066,-0.244177
0.9189,-0.249158
0.9203,-0.222191
0.9187,-0.214647
0.9066,-0.186332
0.8962,-0.189114
0.8674,-0.137924
0.8489,-0.160993
0.8282,-0.152108
0.7926,-0.108545
0.8241,-0.283745
0.8485,-0.27036
0.9859,-0.579981
1.0574,-0.426411
1.1839,-0.587748
1.2396,-0.419112
1.2894,-0.413335
1.3745,-0.517774
1.4098,-0.398663
1.463,-0.453633
1.4818,-0.370554
1.503,-0.380819
1.506,-0.335897
1.4972,-0.305074
1.4857,-0.296754
1.4698,-0.283368
1.425,-0.203065
1.3963,-0.239184
1.3282,-0.128272
1.2888,-0.194304
1.2015,-0.0585383
1.1533,-0.14925
1.1031,-0.135818
1.0101,-0.0118709
0.9808,-0.167935
0.9744,-0.224971
0.9951,-0.297346
1.0041,-0.269713
1.0118,-0.268115
1.0106,-0.245775
0.9985,-0.216481
0.9897,-0.223613
0.9779,-0.214311
0.9448,-0.155076
0.9238,-0.182278
0.874,-0.101169
0.8452,-0.149457
0.8144,-0.139311
0.7457,-0.0318849
0.708,-0.103825
0.6285,0.0153725
0.5864,-0.0719187
0.5434,-0.0623308
0.4565,0.0635176
0.4346,-0.0969351
0.4255,-0.127812
0.4487,-0.213567
0.4616,-0.189966
0.4807,-0.209115
0.4871,-0.178328
0.4913,-0.173672
0.4935,-0.169172
0.4917,-0.158925
0.4878,-0.153107
0.4744,-0.126943
0.4649,-0.135291
0.4536,-0.128929
0.4259,-0.0828324
0.4095,-0.108643
0.3917,-0.102137
0.3516,-0.0389546
0.3294,-0.0803918
0.3062,-0.0739244
0.256,0.00291889
0.2292,-0.0515697
0.1738,0.0302482
0.145,-0.0319431
0.116,-0.0264198
0.0863,-0.0195018
0.0259,0.0685407
0.0092,-0.0388924
0.0116,-0.0875424
0.0636,-0.221873
0.0963,-0.178876
0.1271,-0.179493
0.1562,-0.180328
0.2096,-0.25107
0.2338,-0.181639
0.2556,-0.179468
0.2939,-0.227909
0.3102,-0.175307
0.3243,-0.17232
0.3468,-0.197572
0.3552,-0.163554
0.3614,-0.159203
0.3682,-0.162029
0.3687,-0.146333
0.3673,-0.141416
0.3641,-0.136436
0.3523,-0.112782
0.3437,-0.119478
0.3335,-0.113772
0.3083,-0.0716069
0.2933,-0.0948451
0.2771,-0.0890836
0.2404,-0.031002
0.22,-0.0686761
0.1988,-0.0630261
0.178,-0.0604688
0.1428,-0.0180183
0.1284,-0.0680704
0.1142,-0.0661375
0.0828,-0.0172594
0.0657,-0.0504069
0.048,-0.0458212
0.0296,-0.0408548
0.0104,-0.0354898
-0.0298,0.0245561
-0.0508,-0.0202443
-0.072,-0.0160176
-0.1155,0.0479154
-0.1378,-0.0016789
-0.1599,0.00172444
-0.2047,0.0669243
-0.2272,0.0146177
-0.271,0.0761306
-0.2925,0.0236717
-0.3135,0.0261777
-0.3546,0.084218
-0.3747,0.0348252
-0.394,0.0363045
-0.4129,0.0387303
-0.4492,0.0891481
-0.4666,0.044618
-0.4831,0.0453866
-0.499,0.0468134
-0.5265,0.0810775
0.5348,-1
0.5577,-0.235637
0.5153,-0.0635339
-0.4629,1
-0.4432,-0.0528674
-0.4209,-0.0631791
-0.3985,-0.0672034
-0.3544,-0.129567
-0.3328,-0.0764089
-0.3121,-0.0776409
-0.2721,-0.133257
-0.2529,-0.0840002
-0.2346,-0.0848399
-0.2,-0.131964
-0.1837,-0.088537
-0.1685,-0.0883533
-0.1539,-0.0893325
-0.1402,-0.0894018
-0.1151,-0.122525
-0.1038,-0.0896159
-0.0936,-0.0885856
-0.0757,-0.111124
-0.0681,-0.0864192
-0.0615,-0.0850244
-0.0558,-0.0837271
-0.0472,-0.0925335
-0.0442,-0.0789017
-0.0421,-0.0769812
-0.041,-0.0746342
-0.0406,-0.0729227
-0.0426,-0.0664995
-0.0448,-0.0655957
-0.0477,-0.0633063
-0.0515,-0.0603536
-0.0613,-0.0434738
-0.0673,-0.0519996
-0.0739,-0.0493085
-0.089,-0.0251825
-0.0975,-0.0403321
-0.1064,-0.0377339
-0.1159,-0.0345229
-0.1362,-0.0036665
-0.1471,-0.0254508
-0.1582,-0.0229564
-0.1697,-0.0198834
-0.1814,-0.0172765
-0.2058,0.019116
-0.2183,-0.00867766
-0.2308,-0.00641956
-0.2562,0.0306694
-0.2691,0.00144771
-0.2817,0.00298296
-0.2944,0.00554996
-0.3195,0.0413455
-0.3319,0.0115529
-0.344,0.013022
-0.3559,0.0147128
-0.3791,0.0474197
-0.3904,0.019475
-0.4012,0.0202317
-0.4116,0.0211748
-0.4315,0.0487788
-0.4409,0.0240549
-0.4497,0.0242268
-0.4581,0.0248367
-0.4736,0.0456277
-0.4807,0.0258186
-0.4872,0.025602
-0.4931,0.0252829
-0.5035,0.0386295
-0.508,0.0246887
-0.5118,0.0237571
-0.5178,0.0305337
-0.52,0.0214983
-0.5227,0.0234086
-0.5233,0.0183878
-0.5226,0.01516
-0.5215,0.0141346
-0.5199,0.012769
-0.5152,0.00429617
-0.5121,0.00796881
-0.5086,0.00652051
-0.5003,-0.00687773
-0.4955,0.00129032
-0.4847,-0.0155792
-0.4792,-0.00299375
-0.4745,-0.00163287
-0.4612,-0.0255113
-0.449,-0.0247096
-0.4389,-0.02102
-0.4293,-0.0212865
-0.4093,-0.050896
-0.3991,-0.0277948
-0.3789,-0.0564395
-0.3689,-0.0323037
-0.359,-0.0336563
-0.3395,-0.0611822
-0.3298,-0.0380173
-0.3203,-0.0390607
-0.311,-0.0400724
-0.2929,-0.0653499
-0.2841,-0.043306
-0.2757,-0.0436677
-0.2675,-0.0445022
-0.2518,-0.0660926
-0.2443,-0.046613
-0.2373,-0.046491
-0.2306,-0.0468239
-0.218,-0.0638451
-0.2122,-0.0476148
-0.2069,-0.0472066
-0.1973,-0.0596716
-0.1931,-0.0467037
-0.1892,-0.0465624
-0.1858,-0.04583
-0.1827,-0.0455513
-0.1777,-0.0511607
-0.1758,-0.043605
-0.1742,-0.0430676
-0.1723,-0.0440982
-0.1719,-0.0403223
-0.1718,-0.0395241
-0.1722,-0.0381336
-0.1728,-0.0374655
-0.1751,-0.0327126
-0.1768,-0.0338713
-0.1787,-0.0329745
-0.1835,-0.0247527
-0.1863,-0.0292514
-0.1893,-0.0281591
-0.1926,-0.0267609
-0.2,-0.0150502
-0.2039,-0.0231386
-0.2081,-0.0215782
-0.2124,-0.0205039
-0.2215,-0.00672188
-0.2262,-0.0169357
-0.2311,-0.0154979
-0.236,-0.0145635
-0.2461,0.000411222
-0.2512,-0.0112393
-0.2564,-0.0099932
-0.2615,-0.00926778
-0.2666,-0.00828813
-0.2769,0.00673189
-0.282,-0.00541325
-0.2919,0.00853208
-0.2966,-0.00367788
-0.3012,-0.00302623
-0.3057,-0.00239049
-0.3101,-0.0017707
-0.3193,0.0120618
-0.3284,0.0135075
-0.3481,0.043826
-0.3918,0.11218
-0.4064,0.0413861
-0.4533,0.131276
-0.4997,0.138275
-0.5448,0.143042
-0.6309,0.261797
-0.6717,0.154757
-0.71,0.155364
-0.7466,0.157707
-0.8144,0.248587
-0.8455,0.16163
-0.8739,0.160061
-0.9002,0.15965
-0.9245,0.15915
-0.9467,0.15804
-0.9847,0.204895
-1.0004,0.151664
-1.0136,0.147997
-1.0246,0.144707
-1.0333,0.140766
-1.0399,0.136967
-1.0443,0.132533
-1.0466,0.127985
-1.0445,0.116863
-1.0413,0.113879
-1.0473,0.13851
-1.0782,0.207136
-1.1189,0.239358
-1.1723,0.281135
-1.27,0.410461
-1.3138,0.282447
-1.3532,0.278666
-1.3889,0.27602
-1.4211,0.273279
-1.4496,0.269397
-1.4957,0.322383
-1.5132,0.253732
-1.5266,0.246233
-1.5363,0.239102
-1.5423,0.231328
-1.5481,0.232358
-1.5439,0.206898
-1.5367,0.198588
-1.5262,0.18894
-1.5124,0.178713
-1.4953,0.167904
-1.4752,0.157323
-1.426,0.0757474
-1.397,0.122167
-1.3657,0.111363
-1.3318,0.0993369
-1.2956,0.0876545
-1.2569,0.075018
-1.1732,-0.0528073
-1.1282,0.0374439
-1.0822,0.0272627
-1.0347,0.0155413
-0.9856,0.00327178
-0.9405,0.00582458
-0.9635,0.182114
-1.0087,0.246393
-1.0555,0.258953
-1.0993,0.259388
-1.1401,0.259315
-1.2123,0.351601
-1.2436,0.254208
-1.2709,0.2493
-1.2969,0.25099
-1.3194,0.246523
-1.3538,0.283028
-1.3657,0.228753
-1.3737,0.220766
-1.3784,0.213719
-1.3797,0.205828
-1.3723,0.183034
-1.3636,0.178696
-1.3518,0.169268
-1.337,0.159564
-1.3228,0.15905
-1.3543,0.280395
-1.4075,0.344941
-1.4742,0.39116
-1.5429,0.408714
-1.6069,0.408551
-1.7202,0.553375
-1.7693,0.400432
-1.8124,0.393412
-1.8503,0.387518
-1.9107,0.455511
-1.9332,0.364391
-1.9499,0.353319
-1.9614,0.342858
-1.9695,0.336352
-1.966,0.307117
-1.9576,0.293942
-1.9445,0.280448
-1.9267,0.266128
-1.8777,0.179437
-1.8466,0.219836
-1.8117,0.204767
-1.7729,0.188753
-1.7251,0.158275
-1.7175,0.259036
-1.7349,0.325783
-1.7957,0.446579
-1.8262,0.376008
-1.8513,0.367377
-1.8713,0.358621
-1.8964,0.376518
-1.9015,0.327551
-1.9016,0.315586
-1.8969,0.303289
-1.8737,0.253164
-1.8552,0.262433
-1.8326,0.248759
-1.8057,0.233821
-1.7397,0.124172
-1.7008,0.186391
-1.6587,0.17153
-1.6132,0.155555
-1.5122,-0.00168481
-1.4569,0.104556
-1.3997,0.0902568
-1.2776,-0.0944777
-1.213,0.039854
-1.1475,0.0265466
-1.0802,0.01063
-0.9409,-0.195146
-0.8753,-0.0201975
-0.8233,0.00535228
-0.7764,0.0103131
-0.7092,-0.0524241
-0.6749,0.0248949
-0.6402,0.0180498
-0.6045,0.00950328
-0.5305,-0.0999303
-0.4924,-0.0157608
-0.4543,-0.0222518
-0.3768,-0.135125
-0.3374,-0.04568
-0.2985,-0.0511006
-0.2205,-0.163357
-0.1815,-0.0716219
-0.1433,-0.0762155
-0.1054,-0.0820321
-0.0306,-0.188239
0.0061,-0.0984394
0.0416,-0.101615
0.0765,-0.106212
0.144,-0.200348
0.1766,-0.117971
0.2073,-0.118597
0.2287,-0.0989243
0.2303,-0.0492863
0.2216,-0.0218365
0.2122,-0.0185014
0.2024,-0.0158508
0.1817,0.0152203
0.1595,0.0228255
0.1482,-0.00277639
0.1257,0.0293851
0.1143,0.00330706
0.103,0.00499042
0.0917,0.00693012
0.0692,0.0391107
0.058,0.0125119
0.0471,0.0136394
0.0363,0.0152581
0.0153,0.0446703
0.0052,0.0189075
-0.0046,0.0198607
-0.0232,0.0453324
-0.032,0.0221329
-0.0404,0.0226016
-0.0804,0.109395
-0.0949,0.0475682
-0.1147,0.0644426
-0.1374,0.0757705
-0.1805,0.134858
-0.2007,0.0806265
-0.2196,0.0807145
-0.2375,0.0813916
-0.27,0.124016
-0.2846,0.081461
-0.2978,0.0803288
-0.3099,0.0797664
-0.3305,0.104933
-0.339,0.075978
-0.3461,0.0737984
-0.3567,0.0846052
-0.3601,0.06714
-0.3623,0.0646163
-0.3633,0.0618836
-0.3617,0.0551619
-0.3592,0.052575
-0.3556,0.04929
-0.3451,0.030153
-0.3382,0.0381541
-0.3304,0.0346331
-0.3119,0.00449474
-0.3012,0.0224256
-0.2898,0.018768
-0.2776,0.0147142
-0.2509,-0.0264699
-0.2365,0.00215631
-0.2217,-0.0013598
-0.2062,-0.00576072
-0.1738,-0.054025
-0.1568,-0.0180517
-0.1397,-0.0212392
-0.1046,-0.0727752
-0.0866,-0.0327076
-0.0688,-0.0352837
-0.0327,-0.0877759
-0.0146,-0.0454776
0.0033,-0.0480955
0.0386,-0.0981999
0.0561,-0.0563259
0.0728,-0.057243
0.0892,-0.0593758
0.118,-0.0957485
0.1315,-0.0595149
0.1442,-0.0597586
0.1565,-0.0609466
0.1799,-0.093116
0.1909,-0.063789
0.2013,-0.0641558
0.2112,-0.0646914
0.2294,-0.0889006
0.2377,-0.065431
0.2453,-0.065072
0.2588,-0.0824114
0.2647,-0.06434
0.2699,-0.0635707
0.2744,-0.0626808
0.2817,-0.0711192
0.2844,-0.0600714
0.2865,-0.0590195
0.2888,-0.0600234
0.2891,-0.0551235
0.2888,-0.0536539
0.2879,-0.0520794
0.2844,-0.0450002
0.2818,-0.0469146
0.2787,-0.0452058
0.271,-0.0323396
0.2664,-0.039455
0.2614,-0.0376615
0.2502,-0.0201378
0.2439,-0.0314941
0.2374,-0.0299359
0.2232,-0.00809242
0.2157,-0.0237749
0.208,-0.0219974
0.1918,0.00222547
0.1834,-0.0160666
0.1749,-0.0143909
0.1663,-0.0126948
0.1487,0.0130493
0.14,-0.00795331
0.1395,-0.0286183
0.1647,-0.0979614
0.1475,0.0120484
0.1491,-0.0357511
0.1638,-0.0714477
0.1712,-0.0543637
0.1782,-0.0546348
0.1847,-0.0545684
0.1968,-0.0708853
0.2022,-0.0549779
0.2071,-0.0546401
0.2156,-0.0652854
0.2192,-0.0536149
0.2224,-0.0532383
0.225,-0.0522528
0.229,-0.0565629
0.2304,-0.0503201
0.2312,-0.0490228
0.2316,-0.0481609
0.2311,-0.0458794
0.2302,-0.0447904
0.2289,-0.0436311
0.2249,-0.0361921
0.2224,-0.0396188
0.2194,-0.0379074
0.2161,-0.0366475
0.2084,-0.0242651
0.2041,-0.0321693
0.1994,-0.0304071
0.1893,-0.0150747
0.1837,-0.0255227
0.1781,-0.0246063
0.166,-0.00613974
0.1596,-0.0194701
0.1532,-0.0184058
0.1466,-0.0167993
0.133,0.00320251
0.126,-0.0122843
0.119,-0.0111038
0.1049,0.00924726
0.0978,-0.0072226
0.0908,-0.00628502
0.0768,0.0138056
0.0698,-0.00267223
0.0631,-0.0022826
0.0498,0.0166851
0.0434,0.000364047
0.0371,0.00119771
0.0251,0.0176745
0.0193,0.00302451
0.0139,0.00295157
0.0035,0.0173891
-0.0014,0.00435668
-0.0059,0.00413347
-0.0143,0.0154508
-0.0181,0.00450462
-0.0248,0.013004
-0.0277,0.00392412
-0.0324,0.00929976
-0.0343,0.00257273
-0.0359,0.00210642
-0.0382,0.00428796
-0.039,0.000653179
-0.0394,-0.000273729
-0.0395,-0.00100042
0.0532,-0.251505
0.095,-0.130305
0.0804,0.0146242
0.037,0.0949006
0.0809,-0.133215
0.1738,-0.273201
0.2197,-0.162605
0.2637,-0.165571
0.3477,-0.281338
0.3877,-0.177345
0.4254,-0.178256
0.4959,-0.273539
0.5287,-0.184246
0.5589,-0.183137
0.6138,-0.255287
0.6383,-0.183016
0.6797,-0.233138
0.6971,-0.175809
0.7119,-0.172066
0.7352,-0.197841
0.7437,-0.162205
0.7498,-0.157462
0.7559,-0.158782
0.7558,-0.143365
0.7494,-0.126595
0.7432,-0.12627
0.7352,-0.120579
0.7136,-0.0827131
0.6851,-0.060552
0.6719,-0.0971098
0.6777,-0.146326
0.6989,-0.189144
0.7644,-0.312684
0.8001,-0.243936
0.8327,-0.242075
0.8898,-0.314197
0.9144,-0.236734
